key,Date,Hour,power,temperature
20181229:18,2018-12-29,18,6083,-5.9
20181229:19,2018-12-29,19,5976,-6.5
20181229:20,2018-12-29,20,5851,-7.0
20181229:21,2018-12-29,21,5687,-6.7
20181229:22,2018-12-29,22,5433,-6.6
20181229:23,2018-12-29,23,5122,-6.4
20181230:0,2018-12-30,0,4854,-6.1
20181230:1,2018-12-30,1,4707,-5.6
20181230:2,2018-12-30,2,4610,-5.8
20181230:3,2018-12-30,3,4526,-5.7
20181230:4,2018-12-30,4,4497,-5.7
20181230:5,2018-12-30,5,4527,-6.4
20181230:6,2018-12-30,6,4603,-4.5
20181230:7,2018-12-30,7,4760,-3.7
20181230:8,2018-12-30,8,4917,-3.2
20181230:9,2018-12-30,9,5167,-2.7
20181230:10,2018-12-30,10,5372,-2.4
20181230:11,2018-12-30,11,5480,-1.2
20181230:12,2018-12-30,12,5533,-0.5
20181230:13,2018-12-30,13,5521,0.2
20181230:14,2018-12-30,14,5498,0.6
20181230:15,2018-12-30,15,5508,0.4
20181230:16,2018-12-30,16,5674,0.4
20181230:17,2018-12-30,17,6016,-0.2
20181230:18,2018-12-30,18,6000,-0.6
20181230:19,2018-12-30,19,5869,-0.6
20181230:20,2018-12-30,20,5727,-0.6
20181230:21,2018-12-30,21,5560,-0.6
20181230:22,2018-12-30,22,5312,-1.8
20181230:23,2018-12-30,23,5003,-1.4
20181231:0,2018-12-31,0,4743,-1.5
20181231:1,2018-12-31,1,4545,-1.3
20181231:2,2018-12-31,2,4418,-1.8
20181231:3,2018-12-31,3,4357,-1.5
20181231:4,2018-12-31,4,4373,-1.6
20181231:5,2018-12-31,5,4503,-2.0
20181231:6,2018-12-31,6,4771,-1.4
20181231:7,2018-12-31,7,5068,-1.3
20181231:8,2018-12-31,8,5244,-1.2
20181231:9,2018-12-31,9,5406,0.8
20181231:10,2018-12-31,10,5526,1.9
20181231:11,2018-12-31,11,5585,2.6
20181231:12,2018-12-31,12,5641,3.5
20181231:13,2018-12-31,13,5645,3.5
20181231:14,2018-12-31,14,5675,3.1
20181231:15,2018-12-31,15,5716,2.8
20181231:16,2018-12-31,16,5905,2.3
20181231:17,2018-12-31,17,6110,2.2
20181231:18,2018-12-31,18,5982,2.4
20181231:19,2018-12-31,19,5755,2.5
20181231:20,2018-12-31,20,5544,2.9
20181231:21,2018-12-31,21,5338,3.7
20181231:22,2018-12-31,22,5091,4.0
20181231:23,2018-12-31,23,4846,4.3
20190101:0,2019-01-01,0,4617,4.5
20190101:1,2019-01-01,1,4437,4.4
20190101:2,2019-01-01,2,4315,2.4
20190101:3,2019-01-01,3,4207,2.2
20190101:4,2019-01-01,4,4154,1.9
20190101:5,2019-01-01,5,4171,2.6
20190101:6,2019-01-01,6,4272,1.6
20190101:7,2019-01-01,7,4381,1.3
20190101:8,2019-01-01,8,4453,1.1
20190101:9,2019-01-01,9,4625,0.5
20190101:10,2019-01-01,10,4758,0.0
20190101:11,2019-01-01,11,4897,-1.0
20190101:12,2019-01-01,12,5011,-1.6
20190101:13,2019-01-01,13,5035,-0.7
20190101:14,2019-01-01,14,5041,-0.7
20190101:15,2019-01-01,15,5139,-1.7
20190101:16,2019-01-01,16,5403,-3.0
20190101:17,2019-01-01,17,5856,-3.9
20190101:18,2019-01-01,18,5901,-5.5
20190101:19,2019-01-01,19,5829,-6.5
20190101:20,2019-01-01,20,5738,-7.0
20190101:21,2019-01-01,21,5598,-7.2
20190101:22,2019-01-01,22,5353,-7.8
20190101:23,2019-01-01,23,5070,-8.0
20190102:0,2019-01-02,0,4833,-7.8
20190102:1,2019-01-02,1,4674,-7.8
20190102:2,2019-01-02,2,4580,-7.8
20190102:3,2019-01-02,3,4561,-8.1
20190102:4,2019-01-02,4,4624,-8.2
20190102:5,2019-01-02,5,4856,-8.7
20190102:6,2019-01-02,6,5299,-8.6
20190102:7,2019-01-02,7,5824,-9.0
20190102:8,2019-01-02,8,6067,-8.6
20190102:9,2019-01-02,9,6222,-8.5
20190102:10,2019-01-02,10,6367,-7.7
20190102:11,2019-01-02,11,6469,-6.8
20190102:12,2019-01-02,12,6511,-6.3
20190102:13,2019-01-02,13,6503,-5.3
20190102:14,2019-01-02,14,6540,-4.5
20190102:15,2019-01-02,15,6602,-4.4
20190102:16,2019-01-02,16,6702,-3.9
20190102:17,2019-01-02,17,6933,-3.4
20190102:18,2019-01-02,18,6899,-2.8
20190102:19,2019-01-02,19,6765,-2.6
20190102:20,2019-01-02,20,6617,-1.8
20190102:21,2019-01-02,21,6383,-1.3
20190102:22,2019-01-02,22,5985,-0.9
20190102:23,2019-01-02,23,5653,-0.6
20190103:0,2019-01-03,0,5274,-0.6
20190103:1,2019-01-03,1,5055,-0.7
20190103:2,2019-01-03,2,4920,-2.1
20190103:3,2019-01-03,3,4824,-1.6
20190103:4,2019-01-03,4,4815,-0.9
20190103:5,2019-01-03,5,5014,-0.4
20190103:6,2019-01-03,6,5381,-0.4
20190103:7,2019-01-03,7,5904,-0.3
20190103:8,2019-01-03,8,6122,-0.6
20190103:9,2019-01-03,9,6297,-0.7
20190103:10,2019-01-03,10,6414,-0.9
20190103:11,2019-01-03,11,6488,-0.9
20190103:12,2019-01-03,12,6500,-0.8
20190103:13,2019-01-03,13,6521,-0.6
20190103:14,2019-01-03,14,6485,-0.4
20190103:15,2019-01-03,15,6450,0.0
20190103:16,2019-01-03,16,6582,0.1
20190103:17,2019-01-03,17,6841,-0.1
20190103:18,2019-01-03,18,6767,0.3
20190103:19,2019-01-03,19,6629,0.2
20190103:20,2019-01-03,20,6480,0.2
20190103:21,2019-01-03,21,6225,-0.1
20190103:22,2019-01-03,22,5848,0.0
20190103:23,2019-01-03,23,5429,0.4
20190104:0,2019-01-04,0,5101,0.6
20190104:1,2019-01-04,1,4887,0.8
20190104:2,2019-01-04,2,4759,0.2
20190104:3,2019-01-04,3,4713,0.1
20190104:4,2019-01-04,4,4744,0.2
20190104:5,2019-01-04,5,4932,0.2
20190104:6,2019-01-04,6,5299,0.2
20190104:7,2019-01-04,7,5784,0.6
20190104:8,2019-01-04,8,6002,0.7
20190104:9,2019-01-04,9,6092,1.5
20190104:10,2019-01-04,10,6120,2.5
20190104:11,2019-01-04,11,6116,3.6
20190104:12,2019-01-04,12,6038,5.3
20190104:13,2019-01-04,13,6015,6.6
20190104:14,2019-01-04,14,5969,7.7
20190104:15,2019-01-04,15,5976,7.6
20190104:16,2019-01-04,16,6051,6.8
20190104:17,2019-01-04,17,6410,4.8
20190104:18,2019-01-04,18,6378,3.3
20190104:19,2019-01-04,19,6273,3.0
20190104:20,2019-01-04,20,6170,3.7
20190104:21,2019-01-04,21,5941,2.4
20190104:22,2019-01-04,22,5575,1.5
20190104:23,2019-01-04,23,5197,0.0
20190105:0,2019-01-05,0,4878,0.2
20190105:1,2019-01-05,1,4716,-0.8
20190105:2,2019-01-05,2,4567,-0.7
20190105:3,2019-01-05,3,4508,-1.2
20190105:4,2019-01-05,4,4495,-1.6
20190105:5,2019-01-05,5,4552,0.2
20190105:6,2019-01-05,6,4701,0.7
20190105:7,2019-01-05,7,4945,1.2
20190105:8,2019-01-05,8,5170,1.4
20190105:9,2019-01-05,9,5400,1.7
20190105:10,2019-01-05,10,5564,1.9
20190105:11,2019-01-05,11,5743,2.1
20190105:12,2019-01-05,12,5764,2.6
20190105:13,2019-01-05,13,5761,3.0
20190105:14,2019-01-05,14,5702,3.0
20190105:15,2019-01-05,15,5637,3.0
20190105:16,2019-01-05,16,5755,2.4
20190105:17,2019-01-05,17,6133,1.3
20190105:18,2019-01-05,18,6128,0.1
20190105:19,2019-01-05,19,6002,0.9
20190105:20,2019-01-05,20,5821,1.1
20190105:21,2019-01-05,21,5624,1.4
20190105:22,2019-01-05,22,5375,1.8
20190105:23,2019-01-05,23,5059,2.2
20190106:0,2019-01-06,0,4772,2.8
20190106:1,2019-01-06,1,4514,3.9
20190106:2,2019-01-06,2,4357,3.6
20190106:3,2019-01-06,3,4312,3.5
20190106:4,2019-01-06,4,4336,3.0
20190106:5,2019-01-06,5,4393,1.8
20190106:6,2019-01-06,6,4502,1.6
20190106:7,2019-01-06,7,4708,1.8
20190106:8,2019-01-06,8,4899,1.4
20190106:9,2019-01-06,9,5131,0.7
20190106:10,2019-01-06,10,5342,0.5
20190106:11,2019-01-06,11,5410,0.3
20190106:12,2019-01-06,12,5494,0.6
20190106:13,2019-01-06,13,5535,-0.5
20190106:14,2019-01-06,14,5639,-0.5
20190106:15,2019-01-06,15,5718,-1.3
20190106:16,2019-01-06,16,5959,-1.8
20190106:17,2019-01-06,17,6304,-3.0
20190106:18,2019-01-06,18,6439,-3.5
20190106:19,2019-01-06,19,6325,-3.5
20190106:20,2019-01-06,20,6162,-5.2
20190106:21,2019-01-06,21,5946,-5.8
20190106:22,2019-01-06,22,5630,-5.8
20190106:23,2019-01-06,23,5302,-6.4
20190107:0,2019-01-07,0,5010,-6.7
20190107:1,2019-01-07,1,4855,-7.2
20190107:2,2019-01-07,2,4777,-7.7
20190107:3,2019-01-07,3,4747,-8.4
20190107:4,2019-01-07,4,4834,-8.4
20190107:5,2019-01-07,5,5100,-7.8
20190107:6,2019-01-07,6,5619,-6.8
20190107:7,2019-01-07,7,6262,-6.8
20190107:8,2019-01-07,8,6483,-4.4
20190107:9,2019-01-07,9,6575,-4.0
20190107:10,2019-01-07,10,6671,-3.9
20190107:11,2019-01-07,11,6747,-3.8
20190107:12,2019-01-07,12,6816,-3.9
20190107:13,2019-01-07,13,6887,-3.6
20190107:14,2019-01-07,14,6844,-3.7
20190107:15,2019-01-07,15,6821,-2.6
20190107:16,2019-01-07,16,6951,-2.4
20190107:17,2019-01-07,17,7122,-2.0
20190107:18,2019-01-07,18,7068,-1.4
20190107:19,2019-01-07,19,6888,-0.2
20190107:20,2019-01-07,20,6745,0.7
20190107:21,2019-01-07,21,6428,0.6
20190107:22,2019-01-07,22,5982,1.1
20190107:23,2019-01-07,23,5538,2.2
20190108:0,2019-01-08,0,5160,2.8
20190108:1,2019-01-08,1,4912,5.7
20190108:2,2019-01-08,2,4741,7.1
20190108:3,2019-01-08,3,4649,8.0
20190108:4,2019-01-08,4,4694,7.5
20190108:5,2019-01-08,5,4903,4.4
20190108:6,2019-01-08,6,5390,4.0
20190108:7,2019-01-08,7,5970,4.8
20190108:8,2019-01-08,8,6042,4.4
20190108:9,2019-01-08,9,6112,4.9
20190108:10,2019-01-08,10,6139,5.4
20190108:11,2019-01-08,11,6214,5.5
20190108:12,2019-01-08,12,6315,5.6
20190108:13,2019-01-08,13,6330,5.4
20190108:14,2019-01-08,14,6345,5.4
20190108:15,2019-01-08,15,6348,4.9
20190108:16,2019-01-08,16,6501,4.9
20190108:17,2019-01-08,17,6689,4.3
20190108:18,2019-01-08,18,6644,4.5
20190108:19,2019-01-08,19,6518,4.3
20190108:20,2019-01-08,20,6305,4.4
20190108:21,2019-01-08,21,6016,4.0
20190108:22,2019-01-08,22,5662,3.8
20190108:23,2019-01-08,23,5212,3.4
20190109:0,2019-01-09,0,4884,2.8
20190109:1,2019-01-09,1,4690,2.4
20190109:2,2019-01-09,2,4583,1.6
20190109:3,2019-01-09,3,4547,2.0
20190109:4,2019-01-09,4,4606,0.9
20190109:5,2019-01-09,5,4838,0.4
20190109:6,2019-01-09,6,5334,0.1
20190109:7,2019-01-09,7,5960,0.1
20190109:8,2019-01-09,8,6180,-0.5
20190109:9,2019-01-09,9,6330,-0.8
20190109:10,2019-01-09,10,6386,-1.1
20190109:11,2019-01-09,11,6375,0.1
20190109:12,2019-01-09,12,6388,-0.6
20190109:13,2019-01-09,13,6414,0.1
20190109:14,2019-01-09,14,6403,-0.6
20190109:15,2019-01-09,15,6450,-0.2
20190109:16,2019-01-09,16,6619,-1.4
20190109:17,2019-01-09,17,6934,-1.8
20190109:18,2019-01-09,18,6935,-2.4
20190109:19,2019-01-09,19,6844,-2.9
20190109:20,2019-01-09,20,6658,-3.2
20190109:21,2019-01-09,21,6412,-3.5
20190109:22,2019-01-09,22,5973,-3.9
20190109:23,2019-01-09,23,5569,-4.5
20190110:0,2019-01-10,0,5247,-4.9
20190110:1,2019-01-10,1,5080,-4.5
20190110:2,2019-01-10,2,4960,-5.1
20190110:3,2019-01-10,3,4886,-5.5
20190110:4,2019-01-10,4,4942,-5.8
20190110:5,2019-01-10,5,5183,-5.8
20190110:6,2019-01-10,6,5697,-6.4
20190110:7,2019-01-10,7,6322,-6.6
20190110:8,2019-01-10,8,6456,-6.8
20190110:9,2019-01-10,9,6515,-6.3
20190110:10,2019-01-10,10,6545,-5.8
20190110:11,2019-01-10,11,6533,-5.2
20190110:12,2019-01-10,12,6503,-5.1
20190110:13,2019-01-10,13,6513,-5.3
20190110:14,2019-01-10,14,6509,-5.9
20190110:15,2019-01-10,15,6593,-6.9
20190110:16,2019-01-10,16,6785,-7.5
20190110:17,2019-01-10,17,7125,-8.8
20190110:18,2019-01-10,18,7155,-8.9
20190110:19,2019-01-10,19,7056,-8.8
20190110:20,2019-01-10,20,6909,-8.5
20190110:21,2019-01-10,21,6686,-7.9
20190110:22,2019-01-10,22,6265,-8.9
20190110:23,2019-01-10,23,5822,-9.3
20190111:0,2019-01-11,0,5527,-10.7
20190111:1,2019-01-11,1,5349,-11.4
20190111:2,2019-01-11,2,5267,-12.1
20190111:3,2019-01-11,3,5236,-12.6
20190111:4,2019-01-11,4,5307,-13.1
20190111:5,2019-01-11,5,5544,-13.7
20190111:6,2019-01-11,6,6028,-13.7
20190111:7,2019-01-11,7,6618,-13.6
20190111:8,2019-01-11,8,6759,-13.2
20190111:9,2019-01-11,9,6856,-12.8
20190111:10,2019-01-11,10,6860,-12.9
20190111:11,2019-01-11,11,6810,-12.0
20190111:12,2019-01-11,12,6746,-10.8
20190111:13,2019-01-11,13,6715,-9.5
20190111:14,2019-01-11,14,6657,-8.7
20190111:15,2019-01-11,15,6678,-7.6
20190111:16,2019-01-11,16,6808,-7.8
20190111:17,2019-01-11,17,7066,-8.6
20190111:18,2019-01-11,18,7060,-8.9
20190111:19,2019-01-11,19,6943,-8.8
20190111:20,2019-01-11,20,6795,-8.9
20190111:21,2019-01-11,21,6553,-9.1
20190111:22,2019-01-11,22,6192,-8.9
20190111:23,2019-01-11,23,5754,-8.9
20190112:0,2019-01-12,0,5418,-8.4
20190112:1,2019-01-12,1,5222,-8.0
20190112:2,2019-01-12,2,5072,-7.9
20190112:3,2019-01-12,3,4993,-7.6
20190112:4,2019-01-12,4,4968,-7.3
20190112:5,2019-01-12,5,5058,-7.1
20190112:6,2019-01-12,6,5230,-7.0
20190112:7,2019-01-12,7,5484,-7.0
20190112:8,2019-01-12,8,5737,-7.3
20190112:9,2019-01-12,9,5997,-7.1
20190112:10,2019-01-12,10,6152,-6.8
20190112:11,2019-01-12,11,6188,-6.0
20190112:12,2019-01-12,12,6128,-5.5
20190112:13,2019-01-12,13,6171,-4.7
20190112:14,2019-01-12,14,6153,-4.8
20190112:15,2019-01-12,15,6153,-4.7
20190112:16,2019-01-12,16,6284,-4.9
20190112:17,2019-01-12,17,6599,-5.5
20190112:18,2019-01-12,18,6612,-6.3
20190112:19,2019-01-12,19,6470,-7.0
20190112:20,2019-01-12,20,6312,-7.5
20190112:21,2019-01-12,21,6128,-7.9
20190112:22,2019-01-12,22,5838,-8.2
20190112:23,2019-01-12,23,5547,-8.7
20190113:0,2019-01-13,0,5256,-8.7
20190113:1,2019-01-13,1,5080,-9.0
20190113:2,2019-01-13,2,4946,-9.5
20190113:3,2019-01-13,3,4852,-9.7
20190113:4,2019-01-13,4,4875,-10.1
20190113:5,2019-01-13,5,4924,-10.7
20190113:6,2019-01-13,6,5061,-10.2
20190113:7,2019-01-13,7,5251,-10.8
20190113:8,2019-01-13,8,5481,-11.2
20190113:9,2019-01-13,9,5659,-11.2
20190113:10,2019-01-13,10,5760,-8.9
20190113:11,2019-01-13,11,5886,-7.5
20190113:12,2019-01-13,12,5937,-6.8
20190113:13,2019-01-13,13,5897,-6.3
20190113:14,2019-01-13,14,5912,-5.9
20190113:15,2019-01-13,15,5980,-5.5
20190113:16,2019-01-13,16,6179,-6.3
20190113:17,2019-01-13,17,6625,-7.2
20190113:18,2019-01-13,18,6731,-7.7
20190113:19,2019-01-13,19,6605,-7.6
20190113:20,2019-01-13,20,6448,-8.3
20190113:21,2019-01-13,21,6203,-8.3
20190113:22,2019-01-13,22,5871,-8.3
20190113:23,2019-01-13,23,5566,-8.2
20190114:0,2019-01-14,0,5256,-7.7
20190114:1,2019-01-14,1,5100,-7.6
20190114:2,2019-01-14,2,5022,-7.7
20190114:3,2019-01-14,3,4980,-7.4
20190114:4,2019-01-14,4,5045,-7.4
20190114:5,2019-01-14,5,5263,-7.7
20190114:6,2019-01-14,6,5788,-7.5
20190114:7,2019-01-14,7,6421,-7.0
20190114:8,2019-01-14,8,6581,-6.0
20190114:9,2019-01-14,9,6647,-5.4
20190114:10,2019-01-14,10,6686,-4.9
20190114:11,2019-01-14,11,6649,-4.4
20190114:12,2019-01-14,12,6545,-2.8
20190114:13,2019-01-14,13,6508,-2.8
20190114:14,2019-01-14,14,6467,-1.8
20190114:15,2019-01-14,15,6486,-1.6
20190114:16,2019-01-14,16,6649,-2.7
20190114:17,2019-01-14,17,6955,-3.2
20190114:18,2019-01-14,18,7003,-4.3
20190114:19,2019-01-14,19,6879,-4.1
20190114:20,2019-01-14,20,6725,-4.5
20190114:21,2019-01-14,21,6442,-4.4
20190114:22,2019-01-14,22,6012,-4.2
20190114:23,2019-01-14,23,5595,-4.3
20190115:0,2019-01-15,0,5262,-4.4
20190115:1,2019-01-15,1,5048,-4.1
20190115:2,2019-01-15,2,4953,-3.9
20190115:3,2019-01-15,3,4886,-3.6
20190115:4,2019-01-15,4,4910,-3.3
20190115:5,2019-01-15,5,5125,-3.0
20190115:6,2019-01-15,6,5635,-2.7
20190115:7,2019-01-15,7,6257,-2.6
20190115:8,2019-01-15,8,6403,-2.4
20190115:9,2019-01-15,9,6480,-2.0
20190115:10,2019-01-15,10,6586,-1.4
20190115:11,2019-01-15,11,6632,-0.9
20190115:12,2019-01-15,12,6600,-0.2
20190115:13,2019-01-15,13,6638,-0.4
20190115:14,2019-01-15,14,6616,0.1
20190115:15,2019-01-15,15,6668,-0.7
20190115:16,2019-01-15,16,6816,-0.8
20190115:17,2019-01-15,17,6998,-1.1
20190115:18,2019-01-15,18,6951,-1.8
20190115:19,2019-01-15,19,6814,-2.4
20190115:20,2019-01-15,20,6629,-2.4
20190115:21,2019-01-15,21,6378,-2.3
20190115:22,2019-01-15,22,5990,-2.2
20190115:23,2019-01-15,23,5568,-2.1
20190116:0,2019-01-16,0,5236,-2.4
20190116:1,2019-01-16,1,5050,-2.5
20190116:2,2019-01-16,2,4927,-2.5
20190116:3,2019-01-16,3,4834,-2.5
20190116:4,2019-01-16,4,4895,-2.4
20190116:5,2019-01-16,5,5155,-2.4
20190116:6,2019-01-16,6,5656,-1.9
20190116:7,2019-01-16,7,6278,-1.4
20190116:8,2019-01-16,8,6421,-1.1
20190116:9,2019-01-16,9,6570,-0.3
20190116:10,2019-01-16,10,6599,-1.6
20190116:11,2019-01-16,11,6600,-2.6
20190116:12,2019-01-16,12,6560,-2.9
20190116:13,2019-01-16,13,6506,-2.7
20190116:14,2019-01-16,14,6525,-3.4
20190116:15,2019-01-16,15,6564,-5.2
20190116:16,2019-01-16,16,6756,-6.0
20190116:17,2019-01-16,17,7107,-7.2
20190116:18,2019-01-16,18,7161,-8.4
20190116:19,2019-01-16,19,7063,-9.0
20190116:20,2019-01-16,20,6932,-9.4
20190116:21,2019-01-16,21,6676,-10.4
20190116:22,2019-01-16,22,6247,-11.1
20190116:23,2019-01-16,23,5818,-11.1
20190117:0,2019-01-17,0,5490,-11.3
20190117:1,2019-01-17,1,5322,-10.9
20190117:2,2019-01-17,2,5202,-11.1
20190117:3,2019-01-17,3,5201,-11.1
20190117:4,2019-01-17,4,5227,-12.1
20190117:5,2019-01-17,5,5465,-12.3
20190117:6,2019-01-17,6,5978,-12.3
20190117:7,2019-01-17,7,6609,-12.4
20190117:8,2019-01-17,8,6731,-12.4
20190117:9,2019-01-17,9,6780,-10.8
20190117:10,2019-01-17,10,6896,-9.8
20190117:11,2019-01-17,11,6932,-8.8
20190117:12,2019-01-17,12,6945,-6.9
20190117:13,2019-01-17,13,6949,-5.8
20190117:14,2019-01-17,14,6915,-5.6
20190117:15,2019-01-17,15,6889,-5.1
20190117:16,2019-01-17,16,7004,-5.2
20190117:17,2019-01-17,17,7215,-5.2
20190117:18,2019-01-17,18,7181,-5.0
20190117:19,2019-01-17,19,7063,-4.8
20190117:20,2019-01-17,20,6869,-4.4
20190117:21,2019-01-17,21,6572,-4.0
20190117:22,2019-01-17,22,6199,-3.6
20190117:23,2019-01-17,23,5784,-3.9
20190118:0,2019-01-18,0,5450,-4.0
20190118:1,2019-01-18,1,5274,-3.9
20190118:2,2019-01-18,2,5179,-4.0
20190118:3,2019-01-18,3,5133,-4.1
20190118:4,2019-01-18,4,5157,-4.0
20190118:5,2019-01-18,5,5355,-3.9
20190118:6,2019-01-18,6,5827,-3.9
20190118:7,2019-01-18,7,6358,-3.6
20190118:8,2019-01-18,8,6533,-2.9
20190118:9,2019-01-18,9,6579,-2.6
20190118:10,2019-01-18,10,6646,-1.2
20190118:11,2019-01-18,11,6725,-0.8
20190118:12,2019-01-18,12,6748,-0.5
20190118:13,2019-01-18,13,6747,-0.8
20190118:14,2019-01-18,14,6689,-0.9
20190118:15,2019-01-18,15,6639,-1.2
20190118:16,2019-01-18,16,6715,-1.8
20190118:17,2019-01-18,17,6924,-2.6
20190118:18,2019-01-18,18,6912,-3.1
20190118:19,2019-01-18,19,6798,-3.4
20190118:20,2019-01-18,20,6672,-3.8
20190118:21,2019-01-18,21,6439,-4.5
20190118:22,2019-01-18,22,6138,-4.8
20190118:23,2019-01-18,23,5752,-5.7
20190119:0,2019-01-19,0,5423,-8.4
20190119:1,2019-01-19,1,5266,-10.4
20190119:2,2019-01-19,2,5139,-10.7
20190119:3,2019-01-19,3,5071,-11.3
20190119:4,2019-01-19,4,5078,-12.1
20190119:5,2019-01-19,5,5171,-12.5
20190119:6,2019-01-19,6,5350,-12.8
20190119:7,2019-01-19,7,5610,-12.7
20190119:8,2019-01-19,8,5922,-12.7
20190119:9,2019-01-19,9,6283,-13.1
20190119:10,2019-01-19,10,6569,-13.6
20190119:11,2019-01-19,11,6747,-14.0
20190119:12,2019-01-19,12,6806,-14.0
20190119:13,2019-01-19,13,6805,-13.9
20190119:14,2019-01-19,14,6769,-14.0
20190119:15,2019-01-19,15,6692,-13.9
20190119:16,2019-01-19,16,6774,-14.3
20190119:17,2019-01-19,17,7061,-14.5
20190119:18,2019-01-19,18,7095,-14.4
20190119:19,2019-01-19,19,6952,-15.2
20190119:20,2019-01-19,20,6804,-15.3
20190119:21,2019-01-19,21,6573,-15.7
20190119:22,2019-01-19,22,6298,-15.6
20190119:23,2019-01-19,23,6006,-16.0
20190120:0,2019-01-20,0,5744,-16.4
20190120:1,2019-01-20,1,5567,-16.8
20190120:2,2019-01-20,2,5450,-17.1
20190120:3,2019-01-20,3,5387,-17.6
20190120:4,2019-01-20,4,5374,-17.5
20190120:5,2019-01-20,5,5420,-17.3
20190120:6,2019-01-20,6,5539,-17.0
20190120:7,2019-01-20,7,5726,-17.2
20190120:8,2019-01-20,8,5940,-17.0
20190120:9,2019-01-20,9,6212,-17.2
20190120:10,2019-01-20,10,6402,-15.8
20190120:11,2019-01-20,11,6503,-15.9
20190120:12,2019-01-20,12,6517,-15.3
20190120:13,2019-01-20,13,6550,-14.8
20190120:14,2019-01-20,14,6572,-14.5
20190120:15,2019-01-20,15,6621,-14.7
20190120:16,2019-01-20,16,6834,-15.0
20190120:17,2019-01-20,17,7266,-15.9
20190120:18,2019-01-20,18,7437,-16.7
20190120:19,2019-01-20,19,7321,-17.6
20190120:20,2019-01-20,20,7182,-19.4
20190120:21,2019-01-20,21,6934,-20.3
20190120:22,2019-01-20,22,6611,-21.0
20190120:23,2019-01-20,23,6277,-21.3
20190121:0,2019-01-21,0,6004,-21.6
20190121:1,2019-01-21,1,5837,-21.6
20190121:2,2019-01-21,2,5722,-21.6
20190121:3,2019-01-21,3,5723,-21.3
20190121:4,2019-01-21,4,5755,-21.5
20190121:5,2019-01-21,5,5972,-21.2
20190121:6,2019-01-21,6,6438,-20.9
20190121:7,2019-01-21,7,6998,-20.8
20190121:8,2019-01-21,8,7170,-21.1
20190121:9,2019-01-21,9,7296,-19.9
20190121:10,2019-01-21,10,7427,-18.6
20190121:11,2019-01-21,11,7460,-16.5
20190121:12,2019-01-21,12,7434,-15.0
20190121:13,2019-01-21,13,7358,-13.1
20190121:14,2019-01-21,14,7278,-12.2
20190121:15,2019-01-21,15,7201,-12.0
20190121:16,2019-01-21,16,7309,-11.8
20190121:17,2019-01-21,17,7596,-12.3
20190121:18,2019-01-21,18,7646,-12.8
20190121:19,2019-01-21,19,7557,-13.3
20190121:20,2019-01-21,20,7439,-13.6
20190121:21,2019-01-21,21,7156,-13.7
20190121:22,2019-01-21,22,6751,-16.4
20190121:23,2019-01-21,23,6285,-14.5
20190122:0,2019-01-22,0,5965,-15.2
20190122:1,2019-01-22,1,5741,-15.6
20190122:2,2019-01-22,2,5675,-16.6
20190122:3,2019-01-22,3,5608,-17.1
20190122:4,2019-01-22,4,5661,-18.1
20190122:5,2019-01-22,5,5845,-17.7
20190122:6,2019-01-22,6,6361,-17.8
20190122:7,2019-01-22,7,6916,-16.6
20190122:8,2019-01-22,8,7067,-16.1
20190122:9,2019-01-22,9,7192,-14.8
20190122:10,2019-01-22,10,7285,-11.4
20190122:11,2019-01-22,11,7285,-9.9
20190122:12,2019-01-22,12,7262,-8.4
20190122:13,2019-01-22,13,7222,-7.9
20190122:14,2019-01-22,14,7195,-7.4
20190122:15,2019-01-22,15,7168,-7.0
20190122:16,2019-01-22,16,7228,-6.0
20190122:17,2019-01-22,17,7407,-4.9
20190122:18,2019-01-22,18,7423,-4.5
20190122:19,2019-01-22,19,7324,-3.8
20190122:20,2019-01-22,20,7123,-2.9
20190122:21,2019-01-22,21,6777,-2.7
20190122:22,2019-01-22,22,6334,-2.3
20190122:23,2019-01-22,23,5881,-2.1
20190123:0,2019-01-23,0,5541,-1.4
20190123:1,2019-01-23,1,5341,-0.6
20190123:2,2019-01-23,2,5267,-1.1
20190123:3,2019-01-23,3,5214,-1.2
20190123:4,2019-01-23,4,5258,-1.0
20190123:5,2019-01-23,5,5491,-0.7
20190123:6,2019-01-23,6,5917,-0.3
20190123:7,2019-01-23,7,6425,-0.1
20190123:8,2019-01-23,8,6583,0.3
20190123:9,2019-01-23,9,6690,0.6
20190123:10,2019-01-23,10,6787,1.0
20190123:11,2019-01-23,11,6859,1.5
20190123:12,2019-01-23,12,6895,1.8
20190123:13,2019-01-23,13,6879,2.2
20190123:14,2019-01-23,14,6844,2.8
20190123:15,2019-01-23,15,6808,4.1
20190123:16,2019-01-23,16,6866,5.0
20190123:17,2019-01-23,17,7029,5.7
20190123:18,2019-01-23,18,6978,6.0
20190123:19,2019-01-23,19,6811,5.7
20190123:20,2019-01-23,20,6629,5.7
20190123:21,2019-01-23,21,6320,5.5
20190123:22,2019-01-23,22,5920,5.2
20190123:23,2019-01-23,23,5495,4.6
20190124:0,2019-01-24,0,5146,3.6
20190124:1,2019-01-24,1,4988,2.7
20190124:2,2019-01-24,2,4915,1.9
20190124:3,2019-01-24,3,4890,0.9
20190124:4,2019-01-24,4,4941,0.4
20190124:5,2019-01-24,5,5173,0.4
20190124:6,2019-01-24,6,5666,0.3
20190124:7,2019-01-24,7,6281,0.0
